0, 0
1, 1
2, 2
3, 3
5, 4
6, 5
7, 6
8, 7
10, 8
11, 9
15, 10
16, 11
19, 12
20, 13
21, 14
23, 15
26, 16
28, 17
32, 18
36, 19
40, 20
43, 21
47, 22
49, 23
50, 24
51, 25
52, 26
53, 27
54, 28
56, 29
57, 30
59, 31
60, 32
61, 33
74, 34
77, 35
78, 36
79, 37
80, 38
85, 39
89, 40
91, 41
96, 42
97, 43
100, 44
106, 45
107, 46
113, 47
114, 48
116, 49
119, 50
120, 51
124, 52
125, 53
126, 54
